,date_time,age,gender,experience,seniority,salary,company_type,year,programming_language
1612,2019-12-14 15:53:27,45,Male,19.0,Senior,73000.0,Product,2019,PHP
1613,2019-12-14 20:36:15,31,Female,5.0,Senior,75000.0,Product,2019,Java
1614,2019-12-14 21:24:25,32,Male,2.0,Middle,68000.0,Consulting / Agency,2019,Python
1615,2019-12-15 01:38:32,32,Male,10.0,Senior,75000.0,Startup,2019,Javascript / Typescript
1616,2019-12-15 10:21:19,0,Male,9.0,Senior,61000.0,Consulting / Agency,2019,Java
1617,2019-12-15 12:42:42,29,Male,1.0,Middle,42000.0,Consulting / Agency,2019,Python
1618,2019-12-15 13:10:22,41,Male,25.0,Senior,72000.0,Startup,2019,Python
1619,2019-12-15 16:30:41,36,Male,15.0,Middle,36000.0,Bodyshop / Outsource,2019,Not Relevant
1620,2019-12-15 17:03:57,42,Male,19.0,Senior,58000.0,Product,2019,Java
1621,2019-12-15 17:05:27,41,Male,17.0,Senior,75000.0,Startup,2019,Java
1622,2019-12-15 20:07:49,33,Male,11.0,Senior,75000.0,Product,2019,Go
1623,2019-12-15 21:17:42,38,Male,11.0,Senior,78000.0,Startup,2019,Kotlin
1624,2019-12-15 21:25:51,33,Female,3.0,Junior,60000.0,Product,2019,Python
1625,2019-12-15 21:27:56,35,Male,13.0,Senior,78000.0,Consulting / Agency,2019,C/C++
1626,2019-12-15 22:26:11,30,Male,2.0,Middle,55000.0,Product,2019,Python
1627,2019-12-15 22:27:55,41,Female,18.0,Senior,109000.0,Product,2019,Not Relevant
1628,2019-12-15 23:00:50,30,Male,10.0,Senior,78000.0,Product,2019,PHP
1629,2019-12-15 23:39:56,33,Male,15.0,Senior,69000.0,Product,2019,Python
1630,2019-12-16 00:46:07,0,Male,7.0,Senior,56000.0,Product,2019,Go
1631,2019-12-16 11:45:25,27,Male,11.0,Senior,78000.0,Startup,2019,Not Relevant
1632,2019-12-16 13:54:21,28,Male,2.0,Junior,52000.0,Consulting / Agency,2019,Python
1633,2019-12-16 15:16:40,28,Male,2.0,Junior,75000.0,Startup,2019,Python
1634,2019-12-16 15:52:58,28,Male,6.0,Senior,70000.0,Product,2019,Javascript / Typescript
1635,2019-12-16 17:15:07,29,Male,9.0,Middle,70000.0,Product,2019,AWS
1636,2019-12-16 23:23:11,22,Male,1.0,Junior,21600.0,Product,2019,Python
1637,2019-12-17 00:06:19,26,Male,6.0,Middle,62000.0,Consulting / Agency,2019,Javascript / Typescript
1638,2019-12-17 10:35:09,40,Male,22.0,Senior,95000.0,Product,2019,Java
1639,2019-12-17 14:26:21,34,Male,15.0,Senior,86000.0,Product,2019,PHP
1640,2019-12-17 16:01:15,25,Female,6.0,Senior,54000.0,Product,2019,.NET
1641,2019-12-17 17:04:40,29,Female,3.0,Middle,49000.0,Product,2019,Java
1642,2019-12-17 17:06:05,40,Male,1.0,Junior,48000.0,Startup,2019,PHP
1643,2019-12-17 19:49:57,33,Male,12.0,Senior,65000.0,Product,2019,.NET
1644,2019-12-17 22:38:18,32,Male,5.0,Middle,53000.0,Product,2019,C/C++
1645,2019-12-18 00:12:31,33,Female,6.0,Senior,62000.0,Product,2019,PHP
1646,2019-12-18 12:35:23,0,Male,5.0,Middle,60000.0,Product,2019,Java
1647,2019-12-18 20:46:38,40,Male,16.0,Senior,120000.0,Product,2019,Not Relevant
1648,2019-12-19 09:06:10,23,Male,4.0,Middle,58000.0,Startup,2019,Javascript / Typescript
1649,2019-12-19 10:53:57,28,Male,2.0,Junior,48000.0,Product,2019,Javascript / Typescript
1650,2019-12-19 11:38:19,28,Male,6.0,Middle,72000.0,Startup,2019,Javascript / Typescript
1651,2019-12-19 16:57:32,29,Male,5.0,Middle,59000.0,Startup,2019,Javascript / Typescript
1652,2019-12-19 19:25:55,28,Male,7.0,Senior,73000.0,Product,2019,Kotlin
1653,2019-12-19 20:59:23,30,Female,8.0,Senior,65000.0,Bodyshop / Outsource,2019,HR
1654,2019-12-20 08:49:04,25,Male,7.0,Middle,89000.0,Product,2019,Java
1655,2019-12-20 10:44:50,39,Male,15.0,Senior,65000.0,Product,2019,Swift
1656,2019-12-20 10:44:56,33,Male,10.0,Senior,88000.0,Product,2019,AWS
1657,2019-12-20 10:46:15,43,Male,20.0,Middle,60000.0,Startup,2019,Not Relevant
1658,2019-12-20 10:47:04,28,Male,2.0,Middle,45000.0,Product,2019,Kotlin
1659,2019-12-20 10:48:31,30,Male,12.0,Senior,77700.0,Startup,2019,Javascript / Typescript
1660,2019-12-20 10:49:14,37,Male,15.0,Senior,80000.0,Product,2019,Not Relevant
1661,2019-12-20 10:50:51,35,Male,13.0,Senior,85000.0,Product,2019,Kubernetes
1662,2019-12-20 10:53:07,30,Male,6.0,Middle,150000.0,Product,2019,Python
1663,2019-12-20 10:55:41,35,Male,15.0,Senior,82500.0,Product,2019,C/C++
1664,2019-12-20 10:57:14,30,Male,2.0,Junior,52000.0,Product,2019,Python
1665,2019-12-20 11:01:59,31,Male,5.0,Senior,60000.0,Product,2019,Kotlin
1666,2019-12-20 11:03:46,33,Male,2.0,Junior,50000.0,Product,2019,Java
1667,2019-12-20 11:10:20,24,Male,5.0,Senior,65000.0,Bodyshop / Outsource,2019,Scala
1668,2019-12-20 11:17:22,36,Male,15.0,Senior,62000.0,Product,2019,.NET
1669,2019-12-20 11:23:58,29,Male,3.0,Middle,70000.0,Product,2019,Javascript / Typescript
1670,2019-12-20 11:25:53,30,Male,6.0,Senior,81000.0,Product,2019,Kotlin
1671,2019-12-20 11:29:48,26,Male,1.0,Junior,52000.0,Consulting / Agency,2019,Python
1672,2019-12-20 11:32:37,31,Male,8.0,Senior,85000.0,Startup,2019,K8S
1673,2019-12-20 11:39:48,27,Male,3.0,Middle,57000.0,Product,2019,Scala
1674,2019-12-20 12:08:31,28,Male,7.0,Junior,50800.0,University,2019,C/C++
1675,2019-12-20 12:19:15,26,Male,5.0,Middle,41160.0,Product,2019,Javascript / Typescript
1676,2019-12-20 12:27:20,24,Male,5.0,Middle,34000.0,Bodyshop / Outsource,2019,.NET
1677,2019-12-20 12:31:00,0,Male,8.0,Middle,55000.0,Product,2019,Javascript / Typescript
1678,2019-12-20 12:31:07,40,Male,6.0,Middle,55000.0,Product,2019,Java
1679,2019-12-20 12:36:58,30,Male,8.0,Senior,55000.0,Product,2019,Swift
1680,2019-12-20 12:40:50,30,Male,8.0,Senior,107685.0,Product,2019,Kotlin
1681,2019-12-20 12:49:49,25,Male,6.0,Lead,75000.0,Product,2019,Go
1682,2019-12-20 13:24:32,0,Male,7.0,Senior,60000.0,Product,2019,Objective-C
1683,2019-12-20 14:23:44,42,Male,18.0,Senior,72000.0,Product,2019,AWS
1684,2019-12-20 16:58:52,45,Male,25.0,Senior,70000.0,Product,2019,.NET
1685,2019-12-20 17:16:52,39,Male,10.0,Senior,82000.0,Product,2019,Not Relevant
1686,2019-12-20 17:19:31,26,Male,4.0,Middle,75000.0,Startup,2019,Python
1687,2019-12-20 17:56:21,30,Male,11.0,Senior,88000.0,Product,2019,Kubernetes
1688,2019-12-20 18:00:16,35,Male,2.0,Middle,60000.0,Consulting / Agency,2019,Javascript / Typescript
1689,2019-12-20 18:01:49,27,Male,1.0,Junior,45600.0,University,2019,Java
1690,2019-12-20 18:05:21,31,Male,10.0,Middle,65000.0,Product,2019,Javascript / Typescript
1691,2019-12-20 18:13:59,36,Male,10.0,Senior,93000.0,Startup,2019,Java
1692,2019-12-20 19:05:13,45,Male,4.0,Senior,70000.0,Product,2019,Not Relevant
1693,2019-12-20 19:39:55,32,Male,10.0,Senior,78000.0,Startup,2019,Java
1694,2019-12-20 20:43:43,37,Male,15.0,Senior,60000.0,Product,2019,SQL
1695,2019-12-20 21:01:51,0,Male,12.0,Senior,70000.0,Startup,2019,Not Relevant
1696,2019-12-20 21:04:36,0,Female,7.0,Middle,81000.0,Product,2019,Java
1697,2019-12-20 22:00:12,28,Male,3.0,Middle,62000.0,Product,2019,SQL
1698,2019-12-20 22:56:06,31,Male,5.0,Middle,55000.0,Consulting / Agency,2019,Not Relevant
1699,2019-12-21 08:11:37,34,Female,5.0,Middle,60000.0,Product,2019,Kotlin
1700,2019-12-21 08:53:13,24,Male,3.0,Middle,50000.0,Startup,2019,PHP
1701,2019-12-21 11:30:07,45,Male,18.0,Senior,86700.0,Product,2019,Not Relevant
1702,2019-12-21 11:42:15,37,Male,17.0,Lead,75000.0,Product,2019,Python
1703,2019-12-21 12:17:26,35,Female,3.0,Middle,40000.0,Product,2019,Java
1704,2019-12-21 15:01:03,28,Female,7.0,Senior,65000.0,Product,2019,Kotlin
1705,2019-12-21 16:25:18,21,Male,1.0,Junior,6000.0,Outsource,2019,Kotlin
1706,2019-12-22 00:12:10,33,Male,10.0,Senior,89000.0,Product,2019,Javascript / Typescript
1707,2019-12-22 13:00:48,32,Female,3.0,Middle,51000.0,Product,2019,Not Relevant
1708,2019-12-22 13:11:06,27,Male,8.0,Senior,82000.0,Startup,2019,Rust
1709,2019-12-22 14:15:36,32,Female,3.0,Middle,54000.0,Product,2019,Java
1710,2019-12-22 22:43:09,32,Male,10.0,Senior,110000.0,Product,2019,Python
1711,2019-12-23 12:04:48,26,Male,5.0,Senior,34000.0,Product,2019,Kotlin
1712,2019-12-23 13:10:31,29,Female,6.0,Middle,52000.0,Product,2019,Java
1713,2019-12-24 21:03:43,24,Male,10.0,Senior,210000.0,Product,2019,Go
1714,2019-12-24 22:33:22,33,Male,8.0,Middle,75000.0,Product,2019,Not Relevant
1715,2019-12-25 01:26:40,44,Male,22.0,Senior,101000.0,Product,2019,None
1716,2019-12-25 08:06:18,28,Male,6.0,Lead,27977.0,Product,2019,PHP
1717,2019-12-25 09:23:57,21,Male,1.0,Middle,15600.0,Bodyshop / Outsource,2019,Java
1718,2019-12-25 15:32:10,25,Male,6.0,Senior,75000.0,Product,2019,Javascript / Typescript
1719,2019-12-25 18:04:05,33,Male,11.0,Senior,70000.0,Product,2019,Java
1720,2019-12-25 19:29:08,30,Male,9.0,Senior,50000.0,Product,2019,Ruby
1721,2019-12-25 23:02:59,37,Male,2.0,Junior,45000.0,Product,2019,C/C++
1722,2019-12-26 00:57:58,32,Male,9.0,Senior,70000.0,Product,2019,Java
1723,2019-12-26 16:13:48,31,Male,11.0,Middle,65000.0,Product,2019,Java
1724,2019-12-27 23:28:46,38,Male,5.0,Senior,100000.0,Product,2019,Not Relevant
1725,2019-12-27 23:30:23,30,Male,10.0,Unknown,83000.0,Product,2019,Java
1726,2019-12-28 06:39:31,50,Male,28.0,Senior,110000.0,Consulting / Agency,2019,Not Relevant
1727,2019-12-28 06:39:36,50,Male,28.0,Senior,110000.0,Consulting / Agency,2019,Not Relevant
1728,2019-12-28 10:18:58,33,Male,4.0,Middle,62000.0,Product,2019,Go
1729,2019-12-28 22:31:55,36,Male,4.0,Middle,60000.0,Product,2019,AWS
1730,2019-12-28 23:09:36,28,Male,10.0,Senior,95000.0,Product,2019,Javascript / Typescript
1731,2019-12-29 01:56:56,33,Male,8.0,Middle,50000.0,University,2019,Not Relevant
1732,2019-12-29 16:04:33,44,Female,6.0,Middle,68000.0,Consulting / Agency,2019,ABAP
1733,2019-12-30 08:48:42,35,Male,9.0,Middle,66000.0,Consulting / Agency,2019,.NET
1734,2019-12-30 11:46:26,35,Male,12.0,Senior,67800.0,Consulting / Agency,2019,Azure
1735,2019-12-31 19:58:17,36,Male,14.0,Senior,83000.0,Product,2019,Kotlin
1736,2020-01-01 16:52:48,0,Male,7.0,Senior,70000.0,Consulting / Agency,2020,Java
1737,2020-01-02 08:48:00,34,Male,13.0,Senior,70000.0,Product,2020,C/C++
1738,2020-01-02 14:56:25,29,Male,7.0,Middle,42000.0,Consulting / Agency,2020,Not Relevant
1739,2020-01-02 20:21:33,33,Female,1.0,Junior,32000.0,Startup,2020,PostgreSQL
1740,2020-01-03 09:54:07,31,Male,8.0,Unknown,80000.0,Other,2020,AWS
1741,2020-01-03 11:40:59,37,Male,17.0,Middle,71000.0,Product,2020,Java
1742,2020-01-03 15:01:40,26,Female,4.0,Middle,52800.0,Bank,2020,Java
1743,2020-01-03 19:02:44,33,Male,10.0,Senior,87000.0,Product,2020,Javascript / Typescript
1744,2020-01-04 14:45:55,28,Male,5.0,Lead,54000.0,Product,2020,Javascript / Typescript
1745,2020-01-04 15:50:54,27,Male,5.0,Senior,73300.0,Consulting / Agency,2020,SAS
1746,2020-01-04 16:02:23,30,Male,14.0,Senior,100000.0,Startup,2020,Not Relevant
1747,2020-01-06 09:57:49,46,Male,20.0,Lead,70000.0,Product,2020,Openstack
1748,2020-01-06 12:49:44,41,Male,19.0,Senior,73200.0,Product,2020,.NET
1749,2020-01-06 12:53:12,41,Male,19.0,Senior,45000.0,Product,2020,.NET
1750,2020-01-06 13:15:50,32,Female,7.0,Senior,74900.0,Product,2020,Not Relevant
1751,2020-01-07 09:23:01,30,Male,10.0,Senior,71000.0,Product,2020,Python
1752,2020-01-07 10:08:18,28,Male,7.0,Senior,72000.0,Bank,2020,Not Relevant
1753,2020-01-07 16:52:43,42,Male,9.0,Senior,68000.0,Product,2020,Not Relevant
1754,2020-01-08 11:18:41,33,Male,15.0,Senior,100000.0,Product,2020,Javascript / Typescript
1755,2020-01-08 22:20:08,32,Male,5.0,Middle,63000.0,Consulting / Agency,2020,Java
1756,2020-11-24 11:14:15,26,Male,5.0,Senior,80000.0,Product,2020,TypeScript
1757,2020-11-24 11:14:16,26,Male,7.0,Senior,80000.0,Product,2020,Ruby
1758,2020-11-24 11:14:21,29,Male,12.0,Lead,120000.0,Product,2020,Javascript / Typescript
1759,2020-11-24 11:15:24,28,Male,4.0,Junior,54000.0,Startup,2020,Javascript
1760,2020-11-24 11:15:46,37,Male,17.0,Senior,62000.0,Product,2020,C# .NET
1761,2020-11-24 11:15:53,32,Male,5.0,Senior,76000.0,Startup,2020,"AWS, GCP, Python,K8s"
1762,2020-11-24 11:16:35,37,Male,6.0,Middle,57000.0,Product,2020,Javascript
1763,2020-11-24 11:16:44,24,Male,5.0,Senior,65000.0,Product,2020,Typescript
1764,2020-11-24 11:17:24,29,Male,8.0,Senior,56000.0,Product,2020,PHP
1765,2020-11-24 11:17:50,35,Male,15.0,Lead,95000.0,Product,2020,Java
1766,2020-11-24 11:18:06,32,Female,2.0,Junior,52500.0,Consulting / Agency,2020,Aws Hadoop Postgre Typescript
1767,2020-11-24 11:18:16,0,Male,25.0,Senior,100000.0,Product,2020,C++
1768,2020-11-24 11:18:22,0,Unknown,0.0,Lead,90000.0,Other,2020,PHP
1769,2020-11-24 11:18:26,34,Male,14.0,Senior,70000.0,Startup,2020,Typescript
1770,2020-11-24 11:18:40,28,Male,11.0,Senior,75000.0,Product,2020,None
1771,2020-11-24 11:18:41,31,Male,5.0,Senior,75000.0,Consulting / Agency,2020,Kotlin
1772,2020-11-24 11:18:52,29,Male,7.0,Middle,60350.0,Product,2020,Ruby
1773,2020-11-24 11:19:10,41,Male,18.0,Senior,78000.0,Startup,2020,None
1774,2020-11-24 11:20:03,27,Male,8.0,Senior,60000.0,Product,2020,PHP
1775,2020-11-24 11:20:49,34,Male,11.0,Lead,80000.0,Product,2020,kotlin
1776,2020-11-24 11:21:10,34,Male,13.0,Senior,103000.0,Product,2020,None
1777,2020-11-24 11:21:18,34,Male,15.0,Lead,100000.0,Product,2020,NodeJS
1778,2020-11-24 11:22:57,25,Male,5.0,Senior,65000.0,Product,2020,Javascript
1779,2020-11-24 11:23:11,59,Male,30.0,Senior,69000.0,Product,2020,Java
1780,2020-11-24 11:23:53,36,Male,17.0,Lead,70000.0,Product,2020,PHP
1781,2020-11-24 11:25:03,38,Male,18.0,Lead,80000.0,Product,2020,iOS
1782,2020-11-24 11:25:20,24,Male,6.0,Senior,75000.0,Product,2020,Kubernetes
1783,2020-11-24 11:25:32,37,Male,6.0,Middle,47400.0,Media,2020,Charles
1784,2020-11-24 11:25:35,0,Male,14.0,Senior,67000.0,Product,2020,None
1785,2020-11-24 11:26:16,40,Male,13.0,Senior,70000.0,Product,2020,SQL
1786,2020-11-24 11:26:59,29,Male,6.0,Lead,85000.0,Product,2020,Go
1787,2020-11-24 11:27:34,31,Male,5.0,Middle,65000.0,Startup,2020,java
1788,2020-11-24 11:27:39,29,Female,7.0,Middle,45000.0,Startup,2020,None
1789,2020-11-24 11:27:49,39,Male,8.0,Senior,80000.0,Startup,2020,Java
1790,2020-11-24 11:28:12,27,Male,8.0,Middle,63000.0,Product,2020,Javascript
1791,2020-11-24 11:28:14,33,Male,5.0,Lead,150000.0,Product,2020,Python
1792,2020-11-24 11:28:58,28,Female,7.0,Middle,45000.0,Product,2020,Figma
1793,2020-11-24 11:29:18,30,Male,8.0,Senior,80000.0,Product,2020,JavaScript
1794,2020-11-24 11:29:38,28,Male,5.0,Senior,75000.0,Startup,2020,Kotlin
1795,2020-11-24 11:29:55,38,Male,10.0,Senior,70000.0,Startup,2020,Go/Python
1796,2020-11-24 11:30:00,29,Male,7.0,Senior,72000.0,Product,2020,React
1797,2020-11-24 11:30:11,49,Male,15.0,Senior,67000.0,Product,2020,Java
1798,2020-11-24 11:30:21,32,Male,10.0,Senior,105000.0,Product,2020,TypeScript
1799,2020-11-24 11:30:38,33,Female,12.0,Senior,88000.0,Product,2020,С#
1800,2020-11-24 11:30:45,30,Male,6.0,Senior,74000.0,Product,2020,Java
1801,2020-11-24 11:31:01,48,Male,25.0,Senior,75000.0,Product,2020,Java
1802,2020-11-24 11:31:38,28,Female,5.0,Senior,60000.0,Product,2020,None
1803,2020-11-24 11:31:45,32,Male,3.0,Middle,77000.0,Product,2020,Java
1804,2020-11-24 11:31:50,38,Female,12.0,Senior,70000.0,Product,2020,None
1805,2020-11-24 11:31:51,31,Male,7.0,Lead,76000.0,Startup,2020,Python
1806,2020-11-24 11:32:11,35,Male,10.0,Senior,75000.0,Product,2020,Ruby
1807,2020-11-24 11:32:24,28,Female,7.0,Middle,45000.0,Product,2020,Figma
1808,2020-11-24 11:32:28,29,Female,8.0,Senior,60000.0,Startup,2020,None
1809,2020-11-24 11:32:48,32,Male,8.0,Senior,65000.0,Product,2020,PHP
1810,2020-11-24 11:32:57,44,Male,12.0,Senior,68000.0,Product,2020,Java
1811,2020-11-24 11:33:08,0,Male,0.0,Senior,75000.0,Other,2020,PHP
1812,2020-11-24 11:33:33,35,Male,11.0,Senior,65000.0,Product,2020,Php
1813,2020-11-24 11:33:45,33,Male,15.0,Lead,90000.0,Product,2020,Kubernetes
1814,2020-11-24 11:33:46,29,Male,5.0,Senior,75000.0,Product,2020,Go
1815,2020-11-24 11:33:51,66,Male,40.0,Lead,70000.0,Product,2020,ruby on rails
1816,2020-11-24 11:35:25,39,Female,10.0,Senior,70500.0,Consulting / Agency,2020,Java
1817,2020-11-24 11:36:44,28,Male,5.0,Senior,72000.0,Product,2020,Kotlin
1818,2020-11-24 11:37:39,34,Male,5.0,Senior,73500.0,Product,2020,JavaScript/ES6
1819,2020-11-24 11:37:52,34,Male,13.0,Lead,72000.0,Product,2020,.NET
1820,2020-11-24 11:38:10,32,Male,7.0,Senior,62000.0,Consulting / Agency,2020,Javascript
1821,2020-11-24 11:38:14,38,Male,15.0,Lead,83000.0,Product,2020,Hardware
1822,2020-11-24 11:38:15,32,Male,10.0,Head,110000.0,Consulting / Agency,2020,None
1823,2020-11-24 11:38:22,45,Male,26.0,Senior,93000.0,Product,2020,C#
1824,2020-11-24 11:39:21,48,Male,23.0,Unknown,110000.0,Personal Ltd,2020,Google Cloud Platform
1825,2020-11-24 11:40:04,28,Male,3.0,Middle,55000.0,Startup,2020,Js
1826,2020-11-24 11:40:05,29,Male,6.0,Middle,53000.0,Startup,2020,android
1827,2020-11-24 11:40:24,36,Male,15.0,Senior,55000.0,Product,2020,java
1828,2020-11-24 11:40:42,39,Male,10.0,Senior,75000.0,Consulting / Agency,2020,C#
1829,2020-11-24 11:40:45,29,Male,7.0,Senior,80000.0,Product,2020,JavaScript 
1830,2020-11-24 11:42:49,31,Male,11.0,Lead,80000.0,Startup,2020,Java
1831,2020-11-24 11:43:28,30,Male,5.0,Middle,55000.0,Product,2020,Java
1832,2020-11-24 11:43:34,30,Male,8.0,Middle,70200.0,Product,2020,None
1833,2020-11-24 11:43:49,33,Male,4.0,Middle,50000.0,Consulting / Agency,2020,Java
1834,2020-11-24 11:44:00,27,Male,5.0,Senior,78000.0,Startup,2020,Scala
1835,2020-11-24 11:44:02,26,Female,6.0,Middle,60000.0,Product,2020,python
1836,2020-11-24 11:44:10,26,Male,8.0,Lead,85000.0,Product,2020,Go
1837,2020-11-24 11:44:18,31,Female,6.0,Middle,60000.0,Startup,2020,SQL
1838,2020-11-24 11:44:34,30,Male,10.0,Senior,72000.0,Product,2020,Scala
1839,2020-11-24 11:44:51,38,Male,17.0,Middle,68500.0,Product,2020,None
1840,2020-11-24 11:44:59,43,Male,5.0,Senior,72000.0,Product,2020,Kotlin
1841,2020-11-24 11:45:28,33,Male,5.0,Middle,65000.0,Product,2020,python
1842,2020-11-24 11:45:31,31,Male,9.0,Senior,60000.0,Startup,2020,"C#, .net core"
1843,2020-11-24 11:46:15,32,Female,10.0,Senior,61000.0,Product,2020,Java
1844,2020-11-24 11:46:16,24,Male,4.0,Senior,73000.0,Startup,2020,Python
1845,2020-11-24 11:46:21,29,Male,7.0,Lead,78000.0,Product,2020,Kubernetes
1846,2020-11-24 11:46:42,29,Male,4.0,Senior,81000.0,Product,2020,Python
1847,2020-11-24 11:46:48,30,Male,5.0,Senior,75000.0,Product,2020,VHDL
1848,2020-11-24 11:48:46,35,Female,3.0,Middle,55000.0,Product,2020,Power BI
1849,2020-11-24 11:48:57,27,Female,6.0,Senior,50000.0,Product,2020,None
1850,2020-11-24 11:49:06,32,Female,8.0,No level,55000.0,Consulting / Agency,2020,None
1851,2020-11-24 11:49:42,33,Male,5.0,Senior,60000.0,Product,2020,Java
1852,2020-11-24 11:50:04,28,Male,8.0,Lead,80000.0,Product,2020,PHP 
1853,2020-11-24 11:50:47,31,Female,14.0,Middle,80000.0,Product,2020,none
1854,2020-11-24 11:50:51,32,Male,7.0,Senior,60000.0,Product,2020,Android
1855,2020-11-24 11:50:52,30,Male,8.0,Senior,80000.0,Product,2020,Scala
1856,2020-11-24 11:50:56,26,Male,7.0,Senior,78000.0,Product,2020,Java
1857,2020-11-24 11:51:35,31,Male,10.0,Senior,68000.0,Product,2020,Java
1858,2020-11-24 11:52:49,38,Female,6.0,Middle,62000.0,Product,2020,Java
1859,2020-11-24 11:53:56,37,Male,10.0,Senior,55000.0,Startup,2020,PHP
1860,2020-11-24 11:54:06,25,Male,3.0,Middle,62000.0,Product,2020,Java
1861,2020-11-24 11:54:18,36,Male,12.0,Senior,72000.0,Startup,2020,JavaScript
1862,2020-11-24 11:54:32,27,Male,5.0,Senior,58000.0,Product,2020,Swift
1863,2020-11-24 11:55:06,35,Male,12.0,Senior,120000.0,Product,2020,ML
1864,2020-11-24 11:55:07,37,Male,15.0,Senior,75000.0,Product,2020,php
1865,2020-11-24 11:55:33,26,Male,3.0,Middle,65000.0,Product,2020,Python
1866,2020-11-24 11:55:57,33,Male,6.0,Middle,85000.0,Product,2020,Python
1867,2020-11-24 11:56:00,34,Male,7.0,Senior,65000.0,Startup,2020,JavaScript
1868,2020-11-24 11:56:05,33,Male,12.0,Lead,65000.0,Product,2020,PHP
1869,2020-11-24 11:56:25,0,Male,6.0,Middle,50000.0,Product,2020,Javascript
1870,2020-11-24 11:56:47,29,Male,8.0,Senior,72000.0,Startup,2020,Scala
1871,2020-11-24 11:56:56,24,Male,5.0,Middle,79000.0,Product,2020,C++
1872,2020-11-24 11:57:37,28,Female,6.0,Middle,65000.0,Product,2020,None
1873,2020-11-24 11:57:53,30,Female,8.0,Senior,75000.0,Product,2020,"Scala, React.js"
1874,2020-11-24 11:57:55,28,Male,8.0,Senior,60000.0,Consulting / Agency,2020,SQL
1875,2020-11-24 11:58:24,31,Male,11.0,Senior,80000.0,Product,2020,PHP
1876,2020-11-24 11:59:14,28,Male,5.0,Senior,57000.0,Product,2020,iOS
1877,2020-11-24 11:59:20,32,Female,10.0,Middle,49000.0,Product,2020,C#
1878,2020-11-24 11:59:33,28,Male,6.0,Senior,65000.0,Startup,2020,Java
1879,2020-11-24 11:59:38,26,Female,3.0,Junior,70000.0,Product,2020,Ml/Python
1880,2020-11-24 12:00:01,33,Male,6.0,Middle,63000.0,Product,2020,Swift
1881,2020-11-24 12:00:20,41,Male,18.0,Middle,72000.0,Product,2020,None
1882,2020-11-24 12:00:59,31,Male,9.0,Senior,60000.0,Startup,2020,"C#, .net core"
1883,2020-11-24 12:01:01,30,Male,6.0,Senior,75000.0,Product,2020,Javascript
1884,2020-11-24 12:01:59,31,Male,8.0,Senior,70000.0,Startup,2020,JavaScript/TypeScript
1885,2020-11-24 12:02:04,37,Male,12.0,Senior,62000.0,Product,2020,php
1886,2020-11-24 12:04:10,30,Male,10.0,Lead,78000.0,Startup,2020,Python
1887,2020-11-24 12:04:15,34,Male,17.0,Lead,120000.0,Consulting / Agency,2020,Java
1888,2020-11-24 12:06:20,25,Male,5.0,Senior,75000.0,Product,2020,Java
1889,2020-11-24 12:06:41,36,Male,19.0,Senior,69000.0,Product,2020,PHP
1890,2020-11-24 12:06:58,40,Male,7.0,Middle,54000.0,Product,2020,Javascript
1891,2020-11-24 12:07:16,37,Male,6.0,Middle,62000.0,Product,2020,None
1892,2020-11-24 12:07:26,35,Male,13.0,Senior,80000.0,Product,2020,Java
1893,2020-11-24 12:07:43,42,Male,20.0,Senior,80000.0,Product,2020,Ruby on Rails
1894,2020-11-24 12:07:44,34,Male,10.0,Senior,75000.0,Startup,2020,Java
1895,2020-11-24 12:07:47,30,Male,6.0,Senior,75000.0,Product,2020,Ruby
1896,2020-11-24 12:08:51,35,Male,12.0,Senior,70000.0,Product,2020,C#
1897,2020-11-24 12:09:03,34,Male,10.0,Senior,120000.0,Cloud,2020,"Azure, SAP"
1898,2020-11-24 12:09:06,35,Male,10.0,Senior,70000.0,Product,2020,None
1899,2020-11-24 12:09:31,35,Male,14.0,Middle,44000.0,Startup,2020,None
1900,2020-11-24 12:09:50,28,Male,7.0,Senior,80000.0,Product,2020,Scala
1901,2020-11-24 12:09:55,26,Male,5.5,Junior,48000.0,Product,2020,Python
1902,2020-11-24 12:10:03,35,Male,4.0,Middle,50000.0,Product,2020,JavaScript
1903,2020-11-24 12:10:05,31,Female,7.0,Senior,68000.0,Product,2020,Java
1904,2020-11-24 12:11:42,35,Male,12.0,Senior,66000.0,Consulting / Agency,2020,java
1905,2020-11-24 12:12:16,28,Male,3.0,Middle,51000.0,Product,2020,None
1906,2020-11-24 12:12:35,25,Male,4.0,Middle,60000.0,Startup,2020,Python
1907,2020-11-24 12:13:24,42,Female,20.0,Middle,55000.0,Product,2020,python
1908,2020-11-24 12:14:03,30,Male,7.0,Head,150000.0,Startup,2020,None
1909,2020-11-24 12:14:23,40,Female,20.0,Middle,54000.0,Behörde,2020,Java
1910,2020-11-24 12:14:27,36,Female,14.0,Middle,62000.0,Product,2020,None
1911,2020-11-24 12:14:52,37,Male,8.0,Junior,60000.0,Product,2020,Java
1912,2020-11-24 12:15:30,33,Male,10.0,Senior,75000.0,Product,2020,Java
1913,2020-11-24 12:16:38,38,Male,11.0,Senior,55000.0,Product,2020,PHP
1914,2020-11-24 12:16:49,27,Male,4.0,Senior,60000.0,Product,2020,Frontend
1915,2020-11-24 12:17:15,33,Male,7.0,Senior,62000.0,Consulting / Agency,2020,"Java, JavaScript"
1916,2020-11-24 12:17:21,34,Male,12.0,Senior,77500.0,Consulting / Agency,2020,None
1917,2020-11-24 12:17:32,36,Female,5.0,Middle,60000.0,Product,2020,PHP
